id,label,review
1027,0,This is another gem of a stand up show from Eddie Izzard . You cannot fail to laugh at the wide range of topics he talks about. He even takes the piss out of his American audiance at times and most of them didnt even realise it! A must see for anybody who likes comedians. 9 out of 10.
1028,1,"I had always been a big Lynda Carter-Wonder Woman fan so when the Sci-Fi Channel ran this movie,I had to see it.I was bitterly disappointed.This is a Wonder Woman movie in name only.She doesn't wear the right costume [she must have refused to or had ordered major changes] and the plot runs like a poor man's James Bond.There's none of the things that made the comic book heroine a success i.e. the superhuman strength or determined will.It's just one long bad dream.I don't even think Cathy is all that attractive anyway.I wouldn't waste your time on this."
1029,0,"The most notable feature of this film is the chemistry between the actors, the sense of camaraderie in their dialogue and dances. This typical rising-star musical has an overworked plot, even for 1944, but because of the actors it's still fun to watch. Hayworth isn't even that much of a dancer, but she has a lot of 'inexperienced' charm that fits her character. Kelly plays his usual caring authoritarian role while Silvers provides plenty of self-deprecation and laughs. The movie can also be very serious at times. Not a must-see, but recommended if you like the actors."
1030,1,"The basic formula for the original series was; take someone, get the audience to like them, then put them into Mortal danger. This formula worked for the 32 episodes made between 1964-68. <br /><br />Now, we jump forward 40 years to 2004.. We are introduced to Alan Tracy, a somewhat less-than-diligent college school kid, with his friend, Fermat, a young know-it-all. They are whisked off by Lady Penelope in her pink Ford Thunderbird to the island paradise where the Tracy Family live, for the school holidays. Almost immediately, they are left in the care of Kyrano and his daughter, Tin-Tin whilst the adults go to rescue John from Thunderbird 5 which has been damaged by a staged accident. This is all part of The Hood's scheme to take over Tracy Island so that he can steal the Thunderbird machines ...<br /><br />To rob a bank!<br /><br />Yes. The plot IS as limp as that!<br /><br />The dialogue is banal, the acting more wooden than that of the (fibreglass) puppets, the effects, anything but special and Hans Zimmer's score? What little there was of Barry Gray's glorious theme shone through Zimmer's lackluster orchestration. The rest of the score was eminently forgettable. In fact, part of the score was broadcast the following week on the radio and didn't recognise it! I didn't even bother to stay to witness Busted's mediocre efforts with the end titles<br /><br />To be fair, Ron Cook worked quite well as Parker, he and Sophia Myles as Penelope seemed wasted. With the right material, they could have been show stoppers. The CGI work was what I would have called leading edge - 5 years ago.<br /><br />The Dynamics of the main craft were just wrong; The original series models at least moved as if they had mass<br /><br />Another sore point is that the whole production seemed to be one long set of product placements, from every vehicle being built by Ford to the entire content of the Tracy Freezer being produced by Ben & Jerry's.<br /><br />My son (9) enjoyed the film but this cross between Spy Kids and 'Clockstoppers', aimed squarely at his age group, added nothing to the Thunderbirds legend. When Star Trek hit the big screen in 1979 with 'The Motion Picture', a whole new lease of life was breathed into the franchise which then continued for another 20 years or so. With this film, Frakes has missed a golden opportunity to do the same with the Thunderbirds franchise.<br /><br />I predict that this film, like 'The Avengers' and 'the Saint' before it, will sink into obscurity within 6 months, leaving the original series to its 'classic' status."
1031,0,"It takes patience to get through David Lynch's eccentric, but-- for a change-- life-affirming chronicle of Alvin Straight's journey, but stick with it. Though it moves as slow as Straight's John Deere, when he meets the kind strangers along his pilgrimage we learn much about the isolation of aging, the painful regrets and secrets, and ultimately the power of family and reconciliation. Richard Farnsworth caps his career with the year's most genuine performance, sad and poetic, flinty and caring. And Sissy Spacek matches him as his 'slow' daughter Rose who pines over her own private loss while caring for dad. Rarely has a modern film preached so positively about family."
1032,1,Worst movie ever seen. Worst acting too. I cannot imagine a movie worse then this. Nothing to see. No acting at all.T hey (actors) should look for another job. I cant't understand who was stupid enough to actually put money into this movie.<br /><br />I'm sorry for Eric Roberts. Must be tough...I cannot imagine how HUUUGE his mortgage must be to justify taking the job!<br /><br />The ladies in the movie...perhaps they better stick to XXX.<br /><br />As for the LEADING MAN...what a lead! He better be put on a lead and stay there! I can see him being more successful at barking rather than acting. <br /><br />Overall rating: Do NOt rent...DO NOT BUY!
1033,0,"It couldn't.<br /><br />From the cutting dialogue to the super special effects this film was a joy to behold throughout. The immediate feel for the bitterness of the antarctic, the affinity for the characters that is built up at the base level before the real action heats up and the cunning finale combine to make this one of the most memorable and enjoyable films around.<br /><br />Up against a long list of films that have attempted to exploit the theme of visitors from another planet, The Thing comes out on top and laughing. Who can forget the perfectly timed dialogue and the chilling special effects? Special effects that are a lot more impressive than the computer generated images that we get to see today. I for one found some of the most enjoyable aspects of the film to be the way that we were introduced slowly to each member of the crew, and the way that they all had some distinctive character traits. This wasn't just a senseless bloodbath-come-slasher-horror flick. This film had feeling. Emotion.<br /><br />I truly can't recommend this film highly enough. I have yet to see anything in it's class that comes anywhere near to matching, let alone bettering, the near perfect acting and timing utilised in this cunning polymesmeric feat of cinema."
1034,1,"Really, really bad. How does a film this bad get made? I kept waiting for some redeeming plot point, interesting camera work, or at least some gratuitous nudity but I got nothing. I had just watched Cabin Fever and I thought it was an train wreck (except for the nudity and Pancakes) but it looks like genius compared to this dreck. The best script doctor in the world couldn't have saved this putrid pile of of stinking poo.<br /><br />The only thing going for this 'film' is that it ended.<br /><br />I've got a headache just thinking about this movie and trying to write something. Ugh! I'm glad I only paid $5 for it and it will soon end up in a landfill."
1035,0,"Although this film put Davis on the map due to her brilliantly intense performance as the illiterate guttersnipe waitress/prostitute Mildred Rogers, this film is strangely unsatisfying to me as a whole. The acting is indeed fine in most every respect. What I cannot fathom for the life of me is just how or why Phillip, a sensitive, well-bred young man would take the constant abuse this tramp constantly dishes out towards him: I find his naive tolerance quite ridiculously unbelievable in certain respects. Yes, I know he is a sensitive club-footed, introverted intellectual. But Davis is such a venomous witch that nobody that cultured would tolerate her attitude or actions and make it believable. Davis is astounding in her role: yes, she may go overboard in her histrionics now and then, but it's a vividly creative portrayal any which way you look at it. Too bad she wasn't playing a gangster's moll. Her character would have been completely believable as a tramp among low-lifes!"
1036,1,"Terrific production and a good comedic performance by George Clooney can't save curiously detached, occasionally clumsy quasi-comedy from Joel and Ethan Coen. Depression-era road tale hearkens back to yesterday with three escaped chain-gang prisoners seeking a hidden fortune, and inadvertently becoming country music stars in the process! The film meanders along but never builds any momentum. It does get a big boost from Clooney's charismatic, Gableesque mugging, and also from the art direction and T-Bone Burnett's lively music. Otherwise, the screenplay (by the Coens) is seriously lacking in humor and interest, supporting cameos by John Goodman and Holly Hunter fail to add any lift, and the second-half of the movie slides precariously into self-indulgence. ** from ****"
1037,0,"'Babette's Feast' and 'The Horse's Mouth' are the two most insightful, accurate films on what it is to be a real artist. The key lines in 'Babette's Feast' are not, as some other commentators here have said, 'an artist is never poor,' but two lines that come before and after it:<br /><br />'I was able to make them happy when I gave of my very best. ... Throughout the world sounds one long cry from the heart of the artist: give me the chance to do my very best.' <br /><br />I spent nine years producing experimental multi-media music theater in San Francisco, raising money for productions that involved dozens of singers, actors, designers, etc., and the artists I supported stretched every penny in their effort to do their very best. They were just like Babette: they were desperate to get every dollar necessary to do their very best work. Babette's art is fine French cooking, and for her to perform her art at its very best costs 10,000 francs. When, after years in political exile from France, isolated with two caring spinsters on a bleak Scandinavian coast, she suddenly gets a windfall of 10,000 francs, she does what every real artist would do: she sees that she unexpectedly has the chance to do her very best, and so she does it. She spends all the money so that she can do her very best work as an artist. The twist in the movie is that we don't know she is such an artist, until she is actually cooking and serving the meal. Up until then, she appears to be just a working-class French lady who haggles a bit with the tradesmen, and is very serious (her husband and son were murdered in Paris violence in 1871). <br /><br />To such an artist, it is secondary whether there is an audience for the art that is competent to appreciate it. That is why the author set this dinner in a community of people who could not possibly have any understanding of what they are receiving. Babette did not cook this meal as a gift to the two spinsters, or to the religious community. It was not her goal to achieve a reconciliation or spirit of good feelings among the members of the little religious sect. Indeed, she never once leaves the kitchen to speak to any of them. After the meal, she is sitting alone, sipping some wine, not paying the slightest attention to how the guests reacted. She is basking in the satisfaction of finally having the chance to have done her best as an artist. <br /><br />That is why it is so satisfying, and so important to the story, that the General unexpectedly shows up -- for, as Babette knows instantly, a general will know what she has placed before him, and will appreciate it. For there is a sort of tragedy in a great work of art being shown to an audience that lacks even one person competent to appreciate it. She is glad, very glad, he came, in fact he is the only guest she ever mentions during the entire dinner, the only one she singles out for special treatment -- not either of the spinsters. But she did not plan the meal knowing that such a person would come to receive it. <br /><br />To anyone who has had the chance to enjoy a real first-class Parisian dinner, as I have (my father was Naval Attache to Paris in the 1980s, and I had my honeymoon in France), this dinner, and Babette's satisfaction in making it, and the pleasure it brings to the diners, is absolutely convincing. If any art has the power to suffuse the recipient with a sense of joy, it is a fine French meal cooked and served in France. This movie makes a claim about the transformative effects of great art on the recipients. Before the dinner, the members of the little religious sect are quarrelsome, dredging up old resentments. The old hymns fail to restore good fellowship; people ignore them, talk over them. But the shared experience of sensual great art -- for the people can enjoy the tastes of the foods and wines even if they have no conception that they are experiencing great art -- contents the people, puts them in a forgiving mood, reconciles them, and by making them happy, encourages them to love each other, and thus has a god-like sacred effect of bringing peace. This is the claim found in the modern art movement today -- that art can supplant the traditional religions in making mankind more peaceful. Thus, contrary to those commentators here who say that this film speaks for the power of Christian belief, it is more accurate to say that the film claims that art can heal wounds that Christian ritual cannot. After all my years in the art world, I have to say that this claim -- that art brings peace that religion cannot -- is overblown and invalid. But it is a pretty conceit and it is the second main theme of this beautiful film.<br /><br />One last note: at Babette's arrival at the spinsters' home, a particular French general, Galliffet, is named as the person who in 1871 executed Babette's husband and son, and imposed a military rule that she had to flee. At the end of the film, as the General tells the story of the magnificent meal he enjoyed in Paris many years before (before 1871), at the conclusion of some military maneuvers, it turns out that this same Galliffet was his host at the meal. As the General tells the story, French general Galliffet praised the chef of that meal as the greatest woman, the only woman he would risk his life for. Of course, that woman was Babette. Thus, ironically, the same French general who said he honored Babette above all other women was responsible for driving her away from France forever."
1038,1,"With the exception of the sound none of the above are really criticisms for this type of no budget, (truly) independent horror film. Make up effects and gore are very good and the lead actor was effective, the lead actress although attractive needs some coaching as she was particularly poor.<br /><br />The major problem with Frightworld is it's length, at 108 minutes its half an hour too long to be effective as a slasher movie, plot wise only about ten minute of the first fifty are relevant.<br /><br />In places it is visually engaging and sometimes the lack of lighting works in the films favour. However when this is combined with the poor sound as is the case with most of the film large sections are difficult to watch.<br /><br />This could certainly be an entertaining if unoriginal 'serial killer back from the dead' movie with some judicious and ruthless editing, in its current form it plays like an unfinished rough cut."
1039,0,"Producer Joel Schumacher who also directed 'Phone Booth','02, and many other great films showed in great detail how no one person can really be trained to be a killing machine with out destroying their own personalities and the real fears that a person has to face when going into COMBAT!! Colin Farrell(Roland Bozz),'Intermission','03, gave one of his best performances and actually carried this entire picture on his back. Matthew Davis(Jim Paxton),'Blue Crush','02, gave a great supporting role and Shea Whigham(Pvt.Wilson),'All The Real Girls','03, showed his true acting skills in the role that he played. There was two brief scenes where the soldiers were able to find some hot romance on a short leave in the local town and had to pay for their love and sexual desires. One Army Veteran instructor from Viet Nam told the soldiers how to really torture the enemy by using electrical wires in all the wrong places on a human male body. Enjoyable and entertaining film to view."
1040,1,"... ever! (I always wanted to write that:) Many years ago (in 1993 as I recall it) one of my former classmates persuaded me to watch what he called 'a epic masterpiece'. To this day it stands out to me as the worst movie I have ever seen. The acting, the story, the effects - everything is bad. Unless you are one of these people who just loves to appreciate trash, you should pass on this. However chances are that since you are reading this, you've already seen it.<br /><br />Out of almost 500 movies this is the only non-short I've given a 1/10.<br /><br />I haven't seen any other low-budget Asian warrior flicks, so I guess there's even worse things out there! Scary... <br /><br />:P"
1041,0,"I loved this movie. To be very fair, the movie starts off very slowly, with none of the characters being terribly sympathetic. It continues in this way for a good half of the film.<br /><br />But, if you're patient, you'll be greatly rewarded. What the first half of the movie lacks in character development and/or sympathy is adequately compensated for in the second half. It's a bit like riding a roller coaster - a slow, uphill climb to strat off with, and then speed, twists and turns, and a few surprises.<br /><br />As usual, Meryl Streep is wonderful. She is the finest actress of our time. William Hurt is good, if a bit wooden in spots. Renee Zellweger does a very good job, showing that her performance in Jerry McGuire wasn't a fluke."
1042,1,"Such is the dilemma(above) that Debbie must face at the close of this Sam Sherman production Naughty Stewardesses. Debbie has just hit town, become a stewardess, slept with an elderly rich man(who she describes is in his 50's but obviously hit that mark a decade or two ago), shoots nude scenes for a photographer she just met, and then is the central element to a kidnapping/extortion plot. Through it all and amidst all that emotional upheaval and soul-searching, what in heaven's name will Debbie do? Well, I cannot give it away completely but don't expect any real epiphany here. Let's face it. Naughty Stewardesses is just what it wants to be(at least two-thirds through): a soft core porn film with lots of topless women and a funny in that kitchy 70's way film. There is no grand art here. The movie was designed to make money and exploit a growing trend at the time to put nymphomaniacal stewardesses in films so that the audience could live out vicariously their voyeuristic tastes. By todays standards, the film is pretty tame. What this film DOES do wrong is try to be some kind of statement film at the end. C'mon, anyone here believing that little diatribe by Debbie while on the beach contemplating life. She would spend more time picking out which halter top she will wear that day then do that. And what about the ridiculous plot to steal 50 grand? It didn't make sense to me so how on earth did these characters 'dig' it? Anyone buying Cal as a member of the PLO(something like that) or even as a director for hardcore pornography? He would be luck to get work at Seven Eleven! This is, as another reviewer noted, more of a Sam Sherman piece then and Al Adamson piece. You can tell when Al is in complete charge. There is virtually no budget and the film doesn't look nearly as polished as this. Adamson does a decent job directing this time and I have to give Sherman credit to a degree. While this film is bad just for what it was meant to be, it has a certain style to it. I liked the opening credits with the animation and photographs. I even liked the music of Sparrow. 'Silver Heels' was a somewhat catchy tune. The movie doesn't look cheap really at all. Compare that to ANY of Al's horror films. As for the cast, yes, Bob Livingston is a bit old for the lead, but some examination went into his character and the obvious thread that young women are attracted to men with money was explored as well. I had major problems with Robert Smedley who was just plain awful in his role. The girls have all got great sets, so what else was required of them huh? Naughty Stewardesses is relatively harmless exploitation film from the 70's and will serve as a living time capsule for certain aspects of life during that decade. By the way, did I mention it is a pretty bad picture?"
1043,0,"I found West Point to be an agreeable film, although I doubt that I would watch it again. The performances were convincing, with William Haines as yet another obnoxiously amusing young man that has his come-uppance by film's end. It's hard to believe that stardom beckoned Joan Crawford less than a year after this film was made, as she looks rather awkward at times. <br /><br />I would apply the comment made by another concerning Ramon Novarro's 'Huddle' (1932) to this film as well. There is a great film waiting to be made here, but there is something lacking. The backdrop and integration of the Corps was well utilized, but I was less involved than I thought that I would be. Perhaps Haines' character went too far, or got away with too much. His 'repentance' did not seem genuine enough; and what kind of message did it send for him to run every play in the last minutes of the Army-Navy game? Where's 'the Corps' in that? Might as well have taken out the other ten men and let him do it all himself. Also, I doubt very much that William Bakewell's weak, puny character would ever have a real-life counterpart at West Point.<br /><br />All this aside, the film is sometimes very moving and inspiring. It is a fine look into the daily practices of an honorable institution. Thank goodness that tradition still means something at West Point too, unlike the vapid 'traditions' of Ivy League schools, only half-heartedly engaged in these days.<br /><br />As to the score: it was appropriately martial. But, there was a distinct over-use of snare drums. Using them for knocks on the door, scene transitions, et ALU as well as in well over half the scenes got to be rather tedious. It rather lessened the viewing experience. I was ready to say 'I GET THE POINT ALREADY.' <br /><br />With that, enjoy the film, but don't expect too much emotional involvement."
1044,1,"This is definitely the worst movie Adam's ever done but at this point in his life, he was just happy to have a movie. There are 3 or 4 laughs in it but I used the fast forward button through some of it. Don't waste your time. I only saw it because I wanted to see all of his movies, but it sucked."
1045,0,"Being a middle aged mom myself, I very much appreciated seeing a romance between grown-up people that weaves in the many issues that effect us. <br /><br />Diane Lane beautifully portrays Adrienne and the sacrifice and conflict that a mother goes through, wanting to do what is right for her children, but still have a happy life herself. <br /><br />I am not a big Richard Gere fan, but he always does a good job with the guy who is sort of jerk, but learns something about himself.<br /><br />Criticism of their romance as unrealistic is hardly justified when compared to most other romantic movies. When Nicole Kidman and Hugh Jackman fall in love riding across Australia, with barely a conversation between them, its considered high romance. We get so much more here with Rodanthe. She redeems him. He sets her free. Its beautiful. <br /><br />The intimacy they create by sharing their deepest insecurity, fans into a flame of passion. How long it takes is irrelevant. Perhaps the movie was a bit too subtle in the point that it was the letters they shared over the following year that deepened their relationship- again another real-life time-honored way to get to know a person.<br /><br />As much as I enjoyed the plot and themes, the dialogue was not consistent in quality. Some lines rang so true, and other lines were embarrassingly trite and flat. <br /><br />I also enjoyed the relationships with Adrienne's teenage daughter and her best friend, reminding us that there are many types of love, not just romantic love.<br /><br />This is not a lighthearted romantic comedy, more a romantic drama. It does have a very relaxed pace that some might consider too slow. <br /><br />The beach house is a work of art- fabulous. Look for the driftwood bench on the porch in the first pan-over the house- very beautiful. I also enjoyed the music and scenery, which combined to create the effect of the location as being the third main character. It was this place away from their regular lives that allowed them to see themselves and each other in a different light.<br /><br />If you are old enough to appreciate these themes and are in the mood for a good cry- get out the Kleenex and enjoy this movie."
1046,1,"Film Noire is a genre that requires a certain level of tact, cleverness, intellect, and imagery. This movie has none of that, though they really tried hard with the imagery.<br /><br />It's the kind of movie that your cousin Marky the dump truck driver, who's always talking about how he's going to make it big in the movies someday, would make.<br /><br />The dialogue is wooden and lifeless. The visuals, while obviously expensive to make, are the work of a director who has tried to be clever and failed miserably due to a severe lack in cerebral ability. The acting ranged from sub-par to just plain bad. The story might have been salvaged by a real writer and director, but I suspect that such people would not have touched it with a barge pole.<br /><br />About 1/4 of the way through, I noticed striking similarities with the scene in Sim0ne where Viktor, desperate to be rid of his actress, makes the world's worst movie. I figured I'd check IMDb to see if a similar effect has occurred in this movie, and to my surprise it has. I'd almost be tempted to give a 2 out of 10 just because it's exposed the pretentious groupies, but I won't. It's that bad."
1047,0,"For the record, I am not affiliated with the production in any way.<br /><br />Hidden Frontier is probably the Star Trek fan film with the most episodes produced to date. Over 7 seasons (this is the last) they have produced some 50 or so episodes.<br /><br />This is no mean feat on almost no budget and everyone volunteering their time and energy.<br /><br />By their own admission, the earlier seasons do not have as good production qualities as later ones but as they progress the effects, green screen work and acting all improve.<br /><br />I did find it difficult to 'dip into' so started from the beginning and watched all the way through. HF benefits from story arcs just like all the best sci fi and dovetails nicely into the Star Trek universe in which it is set. Characters and 'relatives' from the original series have been brought into the stories and add a lot to the feel of the stories, sometimes improving on the characters over the original.<br /><br />The whole experience includes an excellent web site, blooper reels, a high membership forum which is frequented by many of the actors and production staff and a weekly chat.<br /><br />If you are looking for high definition, high budget productions, this is probably not for you.<br /><br />If you are looking for continued adventures in the Star Trek universe with stories that does Star Trek credit and makes you think, this is the one."
1048,1,"What can I say about a movie as bad as this? The people who made this movie, didn't even try to make the monster in it look realistic. You never see more than its head, and the head is just a giant puppet that has little movement except for when it opens it mouth to roar. And the sound they used for the roaring is the best part. At many points in the movie it sounds exactly like a TIE fighter flying over! I couldn't believe that when I first heard it and had to rewind several times to make it sink in. Other than the terrible looking monster and the noises it makes, there isn't much more to this film except for a few corny attack scenes and the crazy Scotsman attacking the kids trying to have an intimate moment in his castle. Still, it's watchable if you like this sort of trash. I know I do...."
1049,0,"...........as I was when I saw this movie) I will never watch this movie again, not because it is a bad movie, but because it scared me so much! As I said, I was 14 when my English teacher decided to show it to us; the reason for this is that we had read an extract from the book.<br /><br />All the girls in my class were TERRIFIED when the Woman in Black comes through the window and floats over Kidd's bed, although, just before that there is something that also frightened us, which was when Kidd finds the toy soldier underneath his pillow, and he hears a child's voice say 'It's for you'. That scene still haunts me to this day, nearly 7 YEARS after I saw the film.<br /><br />If you are easily scared, AVOID THIS FILM!!!!!!!!"
1050,1,"I wanted to give Drawing Blood the benefit of the initial doubt. The opening moments, with a naked woman sprawled out and an painter, Diana, about to paint her and then sucking her blood to drain out so she can use it for her art, give the impression that this could be a kick-ass artsy-vampire flick. Turns out this initial impression turns out false. Oh, Troma, the mark of some kind of lack of quality: sometimes they'll offer up something that is trash but funny and with at least some competence to the junk-food craft (or, sometimes not). This is a case where it's not even a whole lot of fun to watch since its attempts at humor (i.e. the protagonist's father is an old vaudevillian who does Jimmy Durante impressions?) are weak at best, and any unintentional laughs are undercut by Sergio Lapel's bargain basement direction.<br /><br />And it's not without him trying, oh Lord no. He does try a lot, which is a big part of the problem. He and his producers had money for lights, sure, but the way they're used in the movie made I, a former student filmmaker and aspiring director, sulking in my seat: if I saw this in a theater I would have to blind my eyes in many instances, and would wonder whether or not his DP understood really the basic 3-point lighting set-up. While this, along with a very lackluster sound design (or just lots of random loud humming like in the art gallery scene), shouldn't be something that comes to attention during a Troma release, it should be something *basic* that a filmmaker can tackle even if the script isn't very funny or scary (and it isn't) or if Lapel does a weird mixture of songs placed at bizarre moments.<br /><br />It's not a good movie by any stretch, and perhaps if you're a vampire die-hard (or just a vampire period) it might have some appeal as a low-rent bargain basement alternative to Near Dark, or as a slight improvement over, say, 1972's Blood Freak. You have better ways to waste your time, overall."
1051,0,"Interesting characters, lots of tension. As close to black and white without being black and white. I was turned off by how casually the supposedly sympathetic mainstream character, a quiet, near deaf secretary, was able to turn to crime to ruin colleagues, rough up people in her way and finally participate in a heist, and set up someone to be bumped off as a decoy to her own get-away. I'm a little put off by the trend for otherwise quality movies to portray criminals in a sympathetic way without addressing the injury they've done to others other than to portray their immediate opponents as jerks. In this film we never know who's money it really is they abscond with, or what happens to the innocent wife who the sympathetic deaf-secretary uses to set up the of the sleazy bar owner to take the fall for the missing loot. Too bad, the film could have been great."
1052,1,"Not that I was really surprised....movies are never as good as the books that they originated from. I was looking forward to seeing this movie because this is one of my favorite books, even though I knew it would probably suck. I was hoping to be pleasantly surprised. However, they strayed from the book's storyline too much, and the movie version did not convey how horrible this house really was. Ending was different too. Lara Flynn Boyle looked terrible due to some really bad cosmetic surgery. The acting was unremarkable at best. Perhaps if a theatrical version was made so that they wouldn't have to stay so much in Lifetime's 'made for TV movie' box, it would be a better flick. If you saw this movie I highly encourage you to track down the book and read it. I doubt you'll be disappointed and hope you enjoy it as much as I do every time I read it."
1053,0,"The show itself basically reflects the typical nature of the average youth; partying and picking up chicks is the common weekend goal at the clubs. People frown upon the show due to its 'perverted' idea of picking up girls using technique and strategic characterization, but truth be told, practically every young guy is out doing it at the club. Overall, the show really appeals to the younger population, as we like to see the outcome of a 'player's' performance at the club, as the show offers a comical approach made possible by the judging panel. <br /><br />10/10; a cool, fun and thrilling series that allows the audience to really interact. Good Job Boys."
1054,1,"I really looked forward to see Planet of the Apes, but it was a huge dissapointment.<br /><br />The settings and masks are great, but that is the only good aspect of the film. All other things are really annoying. Mark Wahlberg is not acting, he is just in the movie, looking stupid. The other actors are also not very good.<br /><br />But the worst point of all, is the story. It is absolutely ridiculous! For example: the apes are lying unconsiousness on the ground, but the humans don`t attack them, no, they wait until they are up again! This is just one example for the stupid story, but it would take too long to tell them all."
1055,0,"After the success of Die Hard and it's sequels it's no surprise really that in the 1990s, a glut of 'Die Hard on a .....' movies cashed in on the wrong guy, wrong place, wrong time concept. That is what they did with Cliffhanger, Die Hard on a mountain just in time to rescue Sly 'Stop or My Mom Will Shoot' Stallone's career.<br /><br />Cliffhanger is one big nit-pickers dream, especially to those who are expert at mountain climbing, base-jumping, aviation, facial expressions, acting skills. All in all it's full of excuses to dismiss the film as one overblown pile of junk. Stallone even managed to get out-acted by a horse! However, if you an forget all the nonsense, it's actually a very lovable and undeniably entertaining romp that delivers as plenty of thrills, and unintentionally, plenty of laughs.<br /><br />You've got to love John Lithgows sneery evilness, his tick every box band of baddies, and best of all, the permanently harassed and hapless 'turncoat' agent, Rex Linn as Travers.<br /><br />He may of been Henry in 'Portrait of a Serial Killer' but Michael Rooker is noteworthy for a cringe-worthy performance as Hal, he insists on constantly shrieking in painful disbelief at his captors 'that man never hurt anybody' And whilst he surely can't be, it really does look like Ralph Waite's Frank character is grinning as the girl plummets to her death.<br /><br />Mention too must go to former 'London's Burning' actor Craig Fairbrass as the Brit bad guy, who comes a cropper whilst using Hal as a Human Football, yes, you can't help enjoy that bit, Hal needed a good kicking.<br /><br />So forget your better judgement, who cares if 'that could never happen', lower your acting expectations, turn up the volume and enjoy! And if you're looking for Qaulen, he's the one wearing the helicopter."
1056,1,"Yes, talk about bad sequels. Rick Moranis stars in this awful third sequel to the once-funny-and-entertaining 'Honey I Shrunk the Kids'. The concept basically plays the same way as the first film, but with the adults instead of the kids being shrunk and the inner house instead of the garden as the universe to explore. If you think this sounds interesting, think again. The movie is boring at best, right down an embarrassment at worst.<br /><br />First of all, the continuity of the series has been completely flushed down the toilet. The only remaining actor of the first movie is apparently Rick Moranis. The actress playing his wife has changed, the actors playing the kids have changed, the ones playing the neighbors have changed... you name it. They try to make us believe this is the same family, but the results are puzzling to say the least.<br /><br />Second, the story is a rehash of the first one, with not one bit of originality. All the few jokes (and there's barely any) and the dangerous situations presented in the movie are just copied straight from 'Honey I Shrunk the Kids'.<br /><br />Third problem, the special effects. I'm sure this has been done on a smaller budget, but they are pathetic, way way worse than the ones appearing in the rest of the series. You're supposed to admire in awe these tiny figures exploring the huge domestic area, but you'll probably end up cringing most of the time.<br /><br />Fourth problem, to locate the action inside the house is just boring. Only few things happen, and when they happen, they are not thrilling at all. The first movie was amusing because the kids were dealing with nature, the grass, and the bugs that live in it. In this one, the adults (which come up as rather boring, compared to the kids) deal with dust, a cockroach and a cockroach trap. Disgusting.<br /><br />I don't know why the idea of releasing such a trite sequel to the already moribund series appealed Disney's executives, except maybe because they needed to cash in without spending five minutes thinking about something new. I'm warning you: leave this tasteless cash-in garbage where it should stay: getting dust on the shop's shelves."
1057,0,"Luckily, not knowing anything about this movie I was curious enough to tape it from TV. And then the tape ran out just five minutes before the ending!<br /><br />But I'm glad I managed to get most of it because this is a really great spy movie. There are the usual toy submarines and a bit foggy plots, but also very chilling and even daring moments. Considering the production year 1969, the certain slight lesbian overtones must have raised a few eyebrows. Of course now it doesn't surprise anyone and those scenes in fact seem pretty beautifully done. And it's not just because of the two George's actresses.<br /><br />The gas attack seems to hit every viewer very strongly, no wonder, And it certainly did hit me. Very effective. Also the viewpoints from the both sides of the opponents gives the whole story more deepness along the usual suspense and action. This is not just a heroic war tale of one victorious side, but shows what lies behind the victory in good and bad. Well, being a case of war, mostly bad.<br /><br />For the fans of composer Ennio Morricone this is also a must. His work is always excellent, touching but never over the top. And I think I have to try to catch more movies with Suzy Kendall. Talk about Fräulein! Let's hope they get this on DVD soon, so I can have the entire movie in my collection and more people will become familiar with this very little known gem."
1058,1,Only if you are crazy about Amber Smith should you see this. Besides her svelte body there is pretty much nothing in terms of cinematic value. She even has a lesbian scene in this one. My guess is she is trying to metamorphize into those late night scream queens ala Shannon Tweed and Julie Strain.
1059,0,"A meteor drops from the sky and reawakens a plesiosaur that long ago used to terrorize the area around Crater Lake . As the monster eats the locals they try and find away of killing the monster.<br /><br />Recent attempts at sending up old horror and science fiction films like Lost Skeleton of Cadavra and Alien Trespass are kind of rendered moot when you have films like Crater Lake Monster available for screening. It's the sort of film that those films spoof and send up only this is the real deal. Its everything those films try to be only with out the tongue in cheek and its so much more fun because of it. This is a real drive-in sort of film that had the unfortunate luck of coming just as Star Wars changed the way we look at special effects. The monster, a mix of stop motion and a life size head, is a charmingly quaint little beast. The filmmakers spoil the audience with frequent shots of the monster and its mayhem. Sure its clear that its all fake, but isn't movies about suspension of disbelief? Actually I think its about really cool monsters, which this has.<br /><br />I like this movie in a low budget drive in sort of a way. If you want a real authentic drive in monster movie look no farther. This would be perfect for a double or triple feature with similar lake monster films (Boggy Creek etc.)"
